Event ID,District,Disease,Start Date,End Date,Duration,Peak Cases,Peak Z-score,Highest Risk,Medium Days,High Days,Critical Days,Start Month
EVT-0930,Palakkad,Malaria,2025-05-09,2025-05-09,1,1,3.678767909685702,Critical,0,0,1,2025-05
EVT-0931,Palakkad,Malaria,2025-06-01,2025-06-01,1,1,3.678767909685702,Critical,0,0,1,2025-06
EVT-0932,Palakkad,Malaria,2025-06-12,2025-06-12,1,1,3.678767909685702,Critical,0,0,1,2025-06
EVT-0933,Palakkad,Malaria,2025-06-17,2025-06-17,1,1,2.949576240750524,High,0,1,0,2025-06
EVT-0934,Palakkad,Malaria,2025-07-04,2025-07-04,1,1,2.949576240750524,High,0,1,0,2025-07
EVT-0935,Palakkad,Malaria,2025-07-23,2025-07-23,1,1,3.678767909685702,Critical,0,0,1,2025-07
EVT-0936,Palakkad,Malaria,2025-07-25,2025-07-25,1,1,2.949576240750524,High,0,1,0,2025-07
EVT-0937,Palakkad,Malaria,2025-07-28,2025-07-28,1,1,2.5066578014027625,High,0,1,0,2025-07
EVT-0938,Palakkad,Malaria,2025-08-15,2025-08-16,2,1,2.5066578014027625,High,1,1,0,2025-08
EVT-0939,Palakkad,Malaria,2025-08-22,2025-08-22,1,1,2.198484326378819,Medium,1,0,0,2025-08
EVT-0940,Palakkad,Malaria,2025-08-28,2025-08-28,1,1,2.5066578014027625,High,0,1,0,2025-08
EVT-0941,Palakkad,Malaria,2025-09-02,2025-09-02,1,1,2.198484326378819,Medium,1,0,0,2025-09
EVT-0942,Palakkad,Malaria,2025-09-28,2025-09-28,1,1,2.5066578014027625,High,0,1,0,2025-09
EVT-0943,Palakkad,Malaria,2025-10-02,2025-10-02,1,1,2.5066578014027625,High,0,1,0,2025-10
EVT-0944,Palakkad,Malaria,2025-10-04,2025-10-04,1,1,2.5066578014027625,High,0,1,0,2025-10
EVT-0945,Palakkad,Malaria,2025-10-22,2025-10-22,1,1,2.5066578014027625,High,0,1,0,2025-10
EVT-0946,Palakkad,Malaria,2025-10-24,2025-10-24,1,1,2.198484326378819,Medium,1,0,0,2025-10
EVT-0947,Palakkad,Malaria,2025-11-14,2025-11-14,1,1,2.949576240750524,High,0,1,0,2025-11
EVT-0948,Palakkad,Malaria,2025-11-21,2025-11-21,1,1,2.949576240750524,High,0,1,0,2025-11
EVT-0949,Palakkad,Typhoid,2025-01-24,2025-01-24,1,1,2.9495762407505275,High,0,1,0,2025-01
EVT-0950,Palakkad,Typhoid,2025-02-12,2025-02-12,1,1,3.6787679096857095,Critical,0,0,1,2025-02
EVT-0951,Palakkad,Typhoid,2025-02-14,2025-02-14,1,1,2.9495762407505275,High,0,1,0,2025-02
EVT-0952,Palakkad,Typhoid,2025-02-28,2025-02-28,1,1,2.9495762407505275,High,0,1,0,2025-02
EVT-0953,Palakkad,Typhoid,2025-03-15,2025-03-15,1,1,2.9495762407505275,High,0,1,0,2025-03
EVT-0954,Palakkad,Typhoid,2025-03-28,2025-03-28,1,1,2.9495762407505275,High,0,1,0,2025-03
EVT-0955,Palakkad,Typhoid,2025-05-01,2025-05-01,1,1,5.294651389216618,Critical,0,0,1,2025-05
EVT-0956,Palakkad,Typhoid,2025-05-21,2025-05-22,2,1,3.6787679096857095,Critical,0,1,1,2025-05
EVT-0957,Palakkad,Typhoid,2025-06-11,2025-06-12,2,1,2.9495762407505275,High,0,2,0,2025-06
EVT-0958,Palakkad,Typhoid,2025-06-16,2025-06-16,1,1,2.198484326378821,Medium,1,0,0,2025-06
EVT-0959,Palakkad,Typhoid,2025-06-22,2025-06-22,1,1,2.5066578014027647,High,0,1,0,2025-06
EVT-0960,Palakkad,Typhoid,2025-06-26,2025-06-26,1,1,2.198484326378821,Medium,1,0,0,2025-06
EVT-0961,Palakkad,Typhoid,2025-07-09,2025-07-09,1,2,3.1776705873085374,Critical,0,0,1,2025-07
EVT-0962,Palakkad,Typhoid,2025-08-12,2025-08-12,1,1,2.198484326378821,Medium,1,0,0,2025-08
EVT-0963,Palakkad,Typhoid,2025-08-15,2025-08-15,1,1,2.5066578014027647,High,0,1,0,2025-08
EVT-0964,Palakkad,Typhoid,2025-09-09,2025-09-09,1,1,2.949576240750528,High,0,1,0,2025-09
EVT-0965,Palakkad,Typhoid,2025-09-17,2025-09-17,1,1,3.6787679096857104,Critical,0,0,1,2025-09
EVT-0966,Palakkad,Typhoid,2025-10-04,2025-10-04,1,1,2.949576240750528,High,0,1,0,2025-10
EVT-0967,Palakkad,Typhoid,2025-10-23,2025-10-23,1,1,3.6787679096857104,Critical,0,0,1,2025-10
EVT-0968,Palakkad,Typhoid,2025-11-02,2025-11-03,2,1,2.949576240750528,High,0,2,0,2025-11
EVT-0969,Palakkad,Typhoid,2025-11-14,2025-11-14,1,1,2.5066578014027647,High,0,1,0,2025-11
EVT-0970,Palakkad,Typhoid,2025-11-24,2025-11-24,1,1,2.5066578014027647,High,0,1,0,2025-11
EVT-0971,Palakkad,Typhoid,2025-12-03,2025-12-03,1,1,2.949576240750528,High,0,1,0,2025-12
EVT-0972,Palakkad,Typhoid,2025-12-08,2025-12-08,1,1,2.5066578014027647,High,0,1,0,2025-12
EVT-0973,Palakkad,Typhoid,2025-12-16,2025-12-16,1,1,2.5066578014027647,High,0,1,0,2025-12
EVT-0974,Palakkad,Viral Fever,2025-01-07,2025-01-07,1,1,5.294651389216603,Critical,0,0,1,2025-01
EVT-0975,Palakkad,Viral Fever,2025-01-18,2025-01-19,2,1,3.6787679096857047,Critical,0,1,1,2025-01
EVT-0976,Palakkad,Viral Fever,2025-02-10,2025-02-10,1,1,2.949576240750525,High,0,1,0,2025-02
EVT-0977,Palakkad,Viral Fever,2025-02-26,2025-02-27,2,1,3.6787679096857047,Critical,0,1,1,2025-02
EVT-0978,Palakkad,Viral Fever,2025-03-16,2025-03-16,1,1,2.949576240750525,High,0,1,0,2025-03
EVT-0979,Palakkad,Viral Fever,2025-04-03,2025-04-03,1,1,3.6787679096857047,Critical,0,0,1,2025-04
EVT-0980,Palakkad,Viral Fever,2025-05-09,2025-05-09,1,1,5.294651389216603,Critical,0,0,1,2025-05
EVT-0981,Palakkad,Viral Fever,2025-05-19,2025-05-19,1,1,3.6787679096857047,Critical,0,0,1,2025-05
EVT-0982,Palakkad,Viral Fever,2025-05-21,2025-05-21,1,1,2.949576240750525,High,0,1,0,2025-05
EVT-0983,Palakkad,Viral Fever,2025-05-23,2025-05-23,1,1,2.506657801402763,High,0,1,0,2025-05
EVT-0984,Palakkad,Viral Fever,2025-06-05,2025-06-05,1,1,2.19848432637882,Medium,1,0,0,2025-06
EVT-0985,Palakkad,Viral Fever,2025-06-25,2025-06-25,1,1,3.6787679096857047,Critical,0,0,1,2025-06
EVT-0986,Palakkad,Viral Fever,2025-07-09,2025-07-10,2,1,3.6787679096857047,Critical,0,1,1,2025-07
EVT-0987,Palakkad,Viral Fever,2025-07-19,2025-07-19,1,1,2.506657801402763,High,0,1,0,2025-07
EVT-0988,Palakkad,Viral Fever,2025-07-28,2025-07-28,1,2,3.9757145654971646,Critical,0,0,1,2025-07
EVT-0989,Palakkad,Viral Fever,2025-09-01,2025-09-01,1,1,2.5066578014027634,High,0,1,0,2025-09
EVT-0990,Palakkad,Viral Fever,2025-09-03,2025-09-03,1,3,4.5882297078341505,Critical,0,0,1,2025-09
EVT-0991,Palakkad,Viral Fever,2025-10-12,2025-10-12,1,1,3.6787679096857064,Critical,0,0,1,2025-10
EVT-0992,Palakkad,Viral Fever,2025-11-10,2025-11-11,2,1,3.6787679096857064,Critical,0,0,2,2025-11
EVT-0993,Palakkad,Viral Fever,2025-11-18,2025-11-18,1,1,2.9495762407505257,High,0,1,0,2025-11
EVT-0994,Palakkad,Viral Fever,2025-11-23,2025-11-23,1,1,2.5066578014027634,High,0,1,0,2025-11
EVT-0995,Palakkad,Viral Fever,2025-12-02,2025-12-02,1,1,2.1984843263788205,Medium,1,0,0,2025-12
EVT-0996,Palakkad,Viral Fever,2025-12-11,2025-12-12,2,1,2.5066578014027634,High,1,1,0,2025-12
EVT-0997,Wayanad,Chickenpox,2025-01-14,2025-01-15,2,1,2.506657801402761,High,1,1,0,2025-01
EVT-0998,Wayanad,Chickenpox,2025-03-27,2025-03-27,1,2,4.719583465212408,Critical,0,0,1,2025-03
EVT-0999,Wayanad,Chickenpox,2025-04-21,2025-04-21,1,1,2.2355921677321935,Medium,1,0,0,2025-04
EVT-1000,Wayanad,Chickenpox,2025-05-19,2025-05-19,1,1,3.6787679096857007,Critical,0,0,1,2025-05
EVT-1001,Wayanad,Chickenpox,2025-05-23,2025-05-23,1,1,3.6787679096857007,Critical,0,0,1,2025-05
EVT-1002,Wayanad,Chickenpox,2025-05-26,2025-05-26,1,1,2.9495762407505226,High,0,1,0,2025-05
EVT-1003,Wayanad,Chickenpox,2025-06-03,2025-06-03,1,1,2.5066578014027616,High,0,1,0,2025-06
EVT-1004,Wayanad,Chickenpox,2025-06-18,2025-06-18,1,1,2.5066578014027616,High,0,1,0,2025-06
EVT-1005,Wayanad,Chickenpox,2025-06-20,2025-06-20,1,1,2.1984843263788187,Medium,1,0,0,2025-06
EVT-1006,Wayanad,Chickenpox,2025-06-25,2025-06-25,1,1,2.5066578014027616,High,0,1,0,2025-06
EVT-1007,Wayanad,Chickenpox,2025-07-16,2025-07-16,1,1,2.5066578014027616,High,0,1,0,2025-07
EVT-1008,Wayanad,Chickenpox,2025-07-20,2025-07-20,1,1,2.9495762407505226,High,0,1,0,2025-07
EVT-1009,Wayanad,Chickenpox,2025-07-25,2025-07-26,2,1,2.9495762407505226,High,0,2,0,2025-07
EVT-1010,Wayanad,Chickenpox,2025-08-01,2025-08-01,1,1,2.1984843263788187,Medium,1,0,0,2025-08
EVT-1011,Wayanad,Chickenpox,2025-09-05,2025-09-06,2,1,2.9495762407505226,High,0,2,0,2025-09
EVT-1012,Wayanad,Chickenpox,2025-09-10,2025-09-10,1,1,2.1984843263788187,Medium,1,0,0,2025-09
EVT-1013,Wayanad,Chickenpox,2025-09-14,2025-09-14,1,1,2.5066578014027616,High,0,1,0,2025-09
EVT-1014,Wayanad,Chickenpox,2025-09-17,2025-09-17,1,1,2.1984843263788187,Medium,1,0,0,2025-09
EVT-1015,Wayanad,Chickenpox,2025-10-12,2025-10-12,1,1,2.1984843263788187,Medium,1,0,0,2025-10
EVT-1016,Wayanad,Chickenpox,2025-10-18,2025-10-18,1,1,2.5066578014027616,High,0,1,0,2025-10
EVT-1017,Wayanad,Chickenpox,2025-10-25,2025-10-25,1,1,2.1984843263788187,Medium,1,0,0,2025-10
EVT-1018,Wayanad,Chickenpox,2025-11-25,2025-11-25,1,1,3.6787679096857007,Critical,0,0,1,2025-11
EVT-1019,Wayanad,Chickenpox,2025-12-05,2025-12-05,1,1,2.9495762407505226,High,0,1,0,2025-12
EVT-1020,Wayanad,Chickenpox,2025-12-16,2025-12-16,1,1,2.9495762407505226,High,0,1,0,2025-12
EVT-1021,Wayanad,Chickenpox,2025-12-19,2025-12-19,1,1,2.5066578014027616,High,0,1,0,2025-12
EVT-1022,Wayanad,Chickenpox,2025-12-22,2025-12-22,1,1,2.1984843263788187,Medium,1,0,0,2025-12
EVT-1023,Wayanad,Chikungunya,2025-01-04,2025-01-04,1,1,2.949576240750527,High,0,1,0,2025-01
EVT-1024,Wayanad,Chikungunya,2025-01-07,2025-01-07,1,1,2.5066578014027643,High,0,1,0,2025-01
EVT-1025,Wayanad,Chikungunya,2025-01-16,2025-01-16,1,1,2.198484326378821,Medium,1,0,0,2025-01
EVT-1026,Wayanad,Chikungunya,2025-01-23,2025-01-23,1,1,2.198484326378821,Medium,1,0,0,2025-01
EVT-1027,Wayanad,Chikungunya,2025-02-07,2025-02-07,1,1,2.949576240750527,High,0,1,0,2025-02
EVT-1028,Wayanad,Chikungunya,2025-02-09,2025-02-09,1,2,3.9757145654971655,Critical,0,0,1,2025-02
EVT-1029,Wayanad,Chikungunya,2025-03-14,2025-03-14,1,1,2.5066578014027643,High,0,1,0,2025-03
EVT-1030,Wayanad,Chikungunya,2025-03-27,2025-03-27,1,1,2.949576240750527,High,0,1,0,2025-03
EVT-1031,Wayanad,Chikungunya,2025-04-10,2025-04-10,1,1,2.949576240750527,High,0,1,0,2025-04
EVT-1032,Wayanad,Chikungunya,2025-05-04,2025-05-04,1,2,4.719583465212412,Critical,0,0,1,2025-05
EVT-1033,Wayanad,Chikungunya,2025-05-15,2025-05-15,1,1,2.2355921677321953,Medium,1,0,0,2025-05
EVT-1034,Wayanad,Chikungunya,2025-06-03,2025-06-03,1,2,4.719583465212412,Critical,0,0,1,2025-06
EVT-1035,Wayanad,Chikungunya,2025-07-06,2025-07-06,1,1,2.9495762407505266,High,0,1,0,2025-07
EVT-1036,Wayanad,Chikungunya,2025-07-10,2025-07-10,1,1,2.9495762407505266,High,0,1,0,2025-07
EVT-1037,Wayanad,Chikungunya,2025-08-08,2025-08-08,1,1,3.678767909685707,Critical,0,0,1,2025-08
EVT-1038,Wayanad,Chikungunya,2025-08-16,2025-08-16,1,1,3.678767909685707,Critical,0,0,1,2025-08
EVT-1039,Wayanad,Chikungunya,2025-08-19,2025-08-19,1,1,2.9495762407505266,High,0,1,0,2025-08
EVT-1040,Wayanad,Chikungunya,2025-08-23,2025-08-23,1,1,2.506657801402764,High,0,1,0,2025-08
EVT-1041,Wayanad,Chikungunya,2025-08-25,2025-08-25,1,1,2.1984843263788205,Medium,1,0,0,2025-08
EVT-1042,Wayanad,Chikungunya,2025-09-25,2025-09-26,2,1,2.198484326378821,Medium,2,0,0,2025-09
EVT-1043,Wayanad,Chikungunya,2025-10-10,2025-10-10,1,1,2.198484326378821,Medium,1,0,0,2025-10
EVT-1044,Wayanad,Chikungunya,2025-10-25,2025-10-25,1,1,2.5066578014027643,High,0,1,0,2025-10
EVT-1045,Wayanad,Chikungunya,2025-11-16,2025-11-16,1,1,3.6787679096857078,Critical,0,0,1,2025-11
EVT-1046,Wayanad,Chikungunya,2025-11-27,2025-11-27,1,1,3.6787679096857078,Critical,0,0,1,2025-11
EVT-1047,Wayanad,Chikungunya,2025-12-07,2025-12-07,1,1,2.949576240750527,High,0,1,0,2025-12
EVT-1048,Wayanad,Chikungunya,2025-12-25,2025-12-26,2,1,2.949576240750527,High,0,2,0,2025-12
EVT-1049,Wayanad,Chikungunya,2025-12-28,2025-12-28,1,1,2.5066578014027643,High,0,1,0,2025-12
EVT-1050,Wayanad,Common Cold,2025-01-17,2025-01-17,1,1,2.949576240750527,High,0,1,0,2025-01
EVT-1051,Wayanad,Common Cold,2025-02-01,2025-02-01,1,1,3.6787679096857078,Critical,0,0,1,2025-02
EVT-1052,Wayanad,Common Cold,2025-02-06,2025-02-06,1,2,4.299366563289117,Critical,0,0,1,2025-02
EVT-1053,Wayanad,Common Cold,2025-04-08,2025-04-08,1,1,5.2946513892166145,Critical,0,0,1,2025-04
EVT-1054,Wayanad,Common Cold,2025-04-24,2025-04-24,1,1,3.6787679096857087,Critical,0,0,1,2025-04
EVT-1055,Wayanad,Common Cold,2025-05-14,2025-05-14,1,2,4.719583465212412,Critical,0,0,1,2025-05
EVT-1056,Wayanad,Common Cold,2025-06-23,2025-06-23,1,1,2.198484326378821,Medium,1,0,0,2025-06
EVT-1057,Wayanad,Common Cold,2025-07-10,2025-07-10,1,1,3.6787679096857087,Critical,0,0,1,2025-07
EVT-1058,Wayanad,Common Cold,2025-07-27,2025-07-27,1,1,3.6787679096857087,Critical,0,0,1,2025-07
EVT-1059,Wayanad,Common Cold,2025-08-06,2025-08-08,3,1,2.949576240750527,High,1,2,0,2025-08
EVT-1060,Wayanad,Common Cold,2025-08-11,2025-08-11,1,1,2.198484326378821,Medium,1,0,0,2025-08
EVT-1061,Wayanad,Common Cold,2025-09-16,2025-09-16,1,1,2.198484326378821,Medium,1,0,0,2025-09
EVT-1062,Wayanad,Common Cold,2025-09-23,2025-09-23,1,1,2.198484326378821,Medium,1,0,0,2025-09
EVT-1063,Wayanad,Common Cold,2025-09-27,2025-09-27,1,2,3.5052427873817407,Critical,0,0,1,2025-09
EVT-1064,Wayanad,Common Cold,2025-11-10,2025-11-11,2,1,2.9495762407505275,High,0,2,0,2025-11
EVT-1065,Wayanad,Common Cold,2025-12-03,2025-12-03,1,1,2.9495762407505275,High,0,1,0,2025-12
EVT-1066,Wayanad,Common Cold,2025-12-05,2025-12-05,1,1,2.5066578014027647,High,0,1,0,2025-12
EVT-1067,Wayanad,Common Cold,2025-12-07,2025-12-07,1,1,2.198484326378821,Medium,1,0,0,2025-12
EVT-1068,Wayanad,Common Cold,2025-12-18,2025-12-18,1,1,2.5066578014027647,High,0,1,0,2025-12
EVT-1069,Wayanad,Common Cold,2025-12-27,2025-12-27,1,1,2.198484326378821,Medium,1,0,0,2025-12
EVT-1070,Wayanad,Dengue,2025-02-09,2025-02-09,1,1,2.9495762407505186,High,0,1,0,2025-02
EVT-1071,Wayanad,Dengue,2025-02-14,2025-02-14,1,1,3.6787679096856927,Critical,0,0,1,2025-02
EVT-1072,Wayanad,Dengue,2025-02-20,2025-02-21,2,1,2.9495762407505186,High,0,2,0,2025-02
EVT-1073,Wayanad,Dengue,2025-02-25,2025-02-25,1,1,2.198484326378817,Medium,1,0,0,2025-02
EVT-1074,Wayanad,Dengue,2025-03-24,2025-03-24,1,1,2.5066578014027585,High,0,1,0,2025-03
EVT-1075,Wayanad,Dengue,2025-04-03,2025-04-03,1,1,2.9495762407505186,High,0,1,0,2025-04
EVT-1076,Wayanad,Dengue,2025-04-09,2025-04-09,1,1,2.5066578014027585,High,0,1,0,2025-04
EVT-1077,Wayanad,Dengue,2025-04-21,2025-04-21,1,1,2.5066578014027585,High,0,1,0,2025-04
EVT-1078,Wayanad,Dengue,2025-04-27,2025-04-27,1,1,2.5066578014027585,High,0,1,0,2025-04
EVT-1079,Wayanad,Dengue,2025-05-04,2025-05-04,1,2,3.97571456549716,Critical,0,0,1,2025-05
EVT-1080,Wayanad,Dengue,2025-05-24,2025-05-24,1,2,2.8525240058382484,High,0,1,0,2025-05
EVT-1081,Wayanad,Dengue,2025-06-23,2025-06-23,1,1,3.6787679096856927,Critical,0,0,1,2025-06
EVT-1082,Wayanad,Dengue,2025-07-06,2025-07-06,1,1,3.6787679096856927,Critical,0,0,1,2025-07
EVT-1083,Wayanad,Dengue,2025-07-10,2025-07-10,1,1,2.9495762407505186,High,0,1,0,2025-07
EVT-1084,Wayanad,Dengue,2025-07-26,2025-07-26,1,1,2.9495762407505186,High,0,1,0,2025-07
EVT-1085,Wayanad,Dengue,2025-07-28,2025-07-28,1,1,2.5066578014027585,High,0,1,0,2025-07
EVT-1086,Wayanad,Dengue,2025-08-01,2025-08-01,1,1,2.198484326378817,Medium,1,0,0,2025-08
EVT-1087,Wayanad,Dengue,2025-08-09,2025-08-09,1,1,2.5066578014027585,High,0,1,0,2025-08
EVT-1088,Wayanad,Dengue,2025-08-14,2025-08-14,1,1,2.198484326378817,Medium,1,0,0,2025-08
EVT-1089,Wayanad,Dengue,2025-08-23,2025-08-23,1,2,3.1776705873085356,Critical,0,0,1,2025-08
EVT-1090,Wayanad,Dengue,2025-10-06,2025-10-06,1,1,2.1984843263788174,Medium,1,0,0,2025-10
EVT-1091,Wayanad,Dengue,2025-10-09,2025-10-09,1,1,2.1984843263788174,Medium,1,0,0,2025-10
EVT-1092,Wayanad,Dengue,2025-10-17,2025-10-17,1,1,2.506657801402759,High,0,1,0,2025-10
EVT-1093,Wayanad,Dengue,2025-11-01,2025-11-01,1,1,2.506657801402759,High,0,1,0,2025-11
EVT-1094,Wayanad,Dengue,2025-11-10,2025-11-10,1,2,4.299366563289111,Critical,0,0,1,2025-11
EVT-1095,Wayanad,Dengue,2025-12-08,2025-12-08,1,1,2.2355921677321917,Medium,1,0,0,2025-12
EVT-1096,Wayanad,Dengue,2025-12-18,2025-12-18,1,1,3.678767909685694,Critical,0,0,1,2025-12
EVT-1097,Wayanad,Flu,2025-01-05,2025-01-05,1,1,2.19848432637882,Medium,1,0,0,2025-01
EVT-1098,Wayanad,Flu,2025-01-10,2025-01-10,1,1,2.19848432637882,Medium,1,0,0,2025-01
EVT-1099,Wayanad,Flu,2025-01-18,2025-01-18,1,1,2.19848432637882,Medium,1,0,0,2025-01
EVT-1100,Wayanad,Flu,2025-01-24,2025-01-24,1,1,2.19848432637882,Medium,1,0,0,2025-01
EVT-1101,Wayanad,Flu,2025-02-17,2025-02-18,2,1,2.506657801402763,High,1,1,0,2025-02
EVT-1102,Wayanad,Flu,2025-03-15,2025-03-15,1,1,2.19848432637882,Medium,1,0,0,2025-03
EVT-1103,Wayanad,Flu,2025-04-04,2025-04-04,1,1,3.6787679096857056,Critical,0,0,1,2025-04
EVT-1104,Wayanad,Flu,2025-04-11,2025-04-11,1,1,2.9495762407505253,High,0,1,0,2025-04
EVT-1105,Wayanad,Flu,2025-05-11,2025-05-11,1,1,5.2946513892166065,Critical,0,0,1,2025-05
EVT-1106,Wayanad,Flu,2025-05-13,2025-05-13,1,1,3.6787679096857056,Critical,0,0,1,2025-05
EVT-1107,Wayanad,Flu,2025-05-15,2025-05-15,1,1,2.9495762407505253,High,0,1,0,2025-05
EVT-1108,Wayanad,Flu,2025-06-12,2025-06-14,3,2,4.299366563289115,Critical,0,1,2,2025-06
EVT-1109,Wayanad,Flu,2025-07-20,2025-07-20,1,1,2.9495762407505253,High,0,1,0,2025-07
EVT-1110,Wayanad,Flu,2025-08-02,2025-08-02,1,1,2.9495762407505253,High,0,1,0,2025-08
EVT-1111,Wayanad,Flu,2025-08-06,2025-08-06,1,1,2.506657801402763,High,0,1,0,2025-08
EVT-1112,Wayanad,Flu,2025-08-13,2025-08-13,1,1,2.506657801402763,High,0,1,0,2025-08
EVT-1113,Wayanad,Flu,2025-08-19,2025-08-19,1,1,2.506657801402763,High,0,1,0,2025-08
EVT-1114,Wayanad,Flu,2025-08-23,2025-08-23,1,1,2.19848432637882,Medium,1,0,0,2025-08
EVT-1115,Wayanad,Flu,2025-09-26,2025-09-26,1,1,2.19848432637882,Medium,1,0,0,2025-09
EVT-1116,Wayanad,Flu,2025-10-10,2025-10-10,1,1,2.506657801402763,High,0,1,0,2025-10
EVT-1117,Wayanad,Flu,2025-10-24,2025-10-24,1,1,2.506657801402763,High,0,1,0,2025-10
EVT-1118,Wayanad,Flu,2025-11-11,2025-11-11,1,1,3.6787679096857056,Critical,0,0,1,2025-11
EVT-1119,Wayanad,Flu,2025-11-23,2025-11-23,1,1,3.6787679096857056,Critical,0,0,1,2025-11
EVT-1120,Wayanad,Malaria,2025-01-13,2025-01-13,1,1,3.6787679096857135,Critical,0,0,1,2025-01
EVT-1121,Wayanad,Malaria,2025-02-02,2025-02-02,1,1,3.6787679096857135,Critical,0,0,1,2025-02
EVT-1122,Wayanad,Malaria,2025-02-04,2025-02-05,2,1,2.9495762407505297,High,0,2,0,2025-02
EVT-1123,Wayanad,Malaria,2025-02-17,2025-02-17,1,1,2.5066578014027665,High,0,1,0,2025-02
EVT-1124,Wayanad,Malaria,2025-02-25,2025-02-25,1,1,2.1984843263788223,Medium,1,0,0,2025-02
EVT-1125,Wayanad,Malaria,2025-04-03,2025-04-03,1,1,5.294651389216627,Critical,0,0,1,2025-04
EVT-1126,Wayanad,Malaria,2025-04-05,2025-04-05,1,1,3.6787679096857135,Critical,0,0,1,2025-04
EVT-1127,Wayanad,Malaria,2025-04-13,2025-04-14,2,3,4.588229707834152,Critical,0,1,1,2025-04
EVT-1128,Wayanad,Malaria,2025-06-07,2025-06-07,1,1,5.294651389216625,Critical,0,0,1,2025-06
EVT-1129,Wayanad,Malaria,2025-06-28,2025-06-28,1,1,3.6787679096857127,Critical,0,0,1,2025-06
EVT-1130,Wayanad,Malaria,2025-07-08,2025-07-08,1,1,3.6787679096857127,Critical,0,0,1,2025-07
EVT-1131,Wayanad,Malaria,2025-07-14,2025-07-14,1,1,2.9495762407505297,High,0,1,0,2025-07
EVT-1132,Wayanad,Malaria,2025-07-22,2025-07-23,2,1,2.506657801402766,High,1,1,0,2025-07
EVT-1133,Wayanad,Malaria,2025-08-27,2025-08-27,1,1,2.9495762407505297,High,0,1,0,2025-08
EVT-1134,Wayanad,Malaria,2025-09-07,2025-09-07,1,1,3.6787679096857135,Critical,0,0,1,2025-09
EVT-1135,Wayanad,Malaria,2025-09-14,2025-09-14,1,1,2.9495762407505297,High,0,1,0,2025-09
EVT-1136,Wayanad,Malaria,2025-09-16,2025-09-16,1,1,2.5066578014027665,High,0,1,0,2025-09
EVT-1137,Wayanad,Malaria,2025-10-12,2025-10-12,1,1,2.9495762407505297,High,0,1,0,2025-10
EVT-1138,Wayanad,Malaria,2025-11-01,2025-11-01,1,1,3.6787679096857135,Critical,0,0,1,2025-11
EVT-1139,Wayanad,Malaria,2025-11-06,2025-11-06,1,1,2.9495762407505297,High,0,1,0,2025-11
EVT-1140,Wayanad,Malaria,2025-11-16,2025-11-16,1,2,4.2993665632891185,Critical,0,0,1,2025-11
EVT-1141,Wayanad,Malaria,2025-12-16,2025-12-16,1,1,2.94957624075053,High,0,1,0,2025-12
EVT-1142,Wayanad,Malaria,2025-12-20,2025-12-20,1,1,2.94957624075053,High,0,1,0,2025-12
EVT-1143,Wayanad,Malaria,2025-12-24,2025-12-24,1,1,2.5066578014027665,High,0,1,0,2025-12
EVT-1144,Wayanad,Typhoid,2025-02-09,2025-02-09,1,1,5.294651389216613,Critical,0,0,1,2025-02
EVT-1145,Wayanad,Typhoid,2025-02-11,2025-02-11,1,1,3.6787679096857078,Critical,0,0,1,2025-02
EVT-1146,Wayanad,Typhoid,2025-02-14,2025-02-14,1,1,2.949576240750527,High,0,1,0,2025-02
EVT-1147,Wayanad,Typhoid,2025-02-20,2025-02-20,1,1,2.5066578014027643,High,0,1,0,2025-02
EVT-1148,Wayanad,Typhoid,2025-02-24,2025-02-24,1,1,2.198484326378821,Medium,1,0,0,2025-02
EVT-1149,Wayanad,Typhoid,2025-03-20,2025-03-20,1,1,2.198484326378821,Medium,1,0,0,2025-03
EVT-1150,Wayanad,Typhoid,2025-04-02,2025-04-02,1,1,2.949576240750527,High,0,1,0,2025-04
EVT-1151,Wayanad,Typhoid,2025-04-04,2025-04-04,1,1,2.5066578014027643,High,0,1,0,2025-04
EVT-1152,Wayanad,Typhoid,2025-04-15,2025-04-15,1,1,2.198484326378821,Medium,1,0,0,2025-04
EVT-1153,Wayanad,Typhoid,2025-04-20,2025-04-20,1,1,2.5066578014027643,High,0,1,0,2025-04
EVT-1154,Wayanad,Typhoid,2025-05-07,2025-05-07,1,1,2.949576240750527,High,0,1,0,2025-05
EVT-1155,Wayanad,Typhoid,2025-05-11,2025-05-11,1,1,2.5066578014027643,High,0,1,0,2025-05
EVT-1156,Wayanad,Typhoid,2025-05-19,2025-05-19,1,1,2.5066578014027643,High,0,1,0,2025-05
EVT-1157,Wayanad,Typhoid,2025-05-25,2025-05-25,1,1,2.5066578014027643,High,0,1,0,2025-05
EVT-1158,Wayanad,Typhoid,2025-06-02,2025-06-02,1,1,2.198484326378821,Medium,1,0,0,2025-06
EVT-1159,Wayanad,Typhoid,2025-06-07,2025-06-07,1,1,2.198484326378821,Medium,1,0,0,2025-06
EVT-1160,Wayanad,Typhoid,2025-06-24,2025-06-24,1,1,2.5066578014027643,High,0,1,0,2025-06
EVT-1161,Wayanad,Typhoid,2025-07-09,2025-07-10,2,1,3.6787679096857078,Critical,0,1,1,2025-07
EVT-1162,Wayanad,Typhoid,2025-07-14,2025-07-14,1,2,3.9757145654971655,Critical,0,0,1,2025-07
EVT-1163,Wayanad,Typhoid,2025-07-22,2025-07-22,1,2,2.85252400583825,High,0,1,0,2025-07
