District,Date,Confirmed,Recovered,Active,Death
trissur,22-01-2022,5120,3041,21536,3
trissur,23-01-2022,2779,5086,19223,6
trissur,24-01-2022,2687,1802,20108,0
trissur,25-01-2022,5520,1515,24111,2
trissur,26-01-2022,4449,3600,24960,0
trissur,27-01-2022,3934,4989,23893,12
trissur,28-01-2022,6082,4033,25937,5
trissur,29-01-2022,3822,5905,23794,60
trissur,30-01-2022,7289,1012,29982,89
trissur,31-01-2022,6177,4538,31493,128
trissur,1/2/2022,7306,3910,34873,16
trissur,2/2/2022,4843,2010,37691,15
trissur,3/2/2022,3186,3912,36806,159
trissur,4/2/2022,3426,1034,39044,154
trissur,5/2/2022,2729,2704,39042,27
trissur,6/2/2022,2554,3982,37508,106
trissur,7/2/2022,1780,7038,32219,31
trissur,8/2/2022,1921,6993,27125,22
trissur,9/2/2022,1790,7307,21570,38
trissur,10/2/2022,1532,5283,17807,12
trissur,11/2/2022,1357,3132,15956,76
trissur,12/2/2022,1061,3699,13204,114
trissur,13-02-2022,844,2432,11585,31
trissur,14-02-2022,625,2604,9603,3
trissur,15-02-2022,926,2280,8234,15
trissur,16-02-2022,828,1402,7621,39
trissur,17-02-2022,746,1832,6476,59
trissur,18-02-2022,692,1631,5522,15
trissur,19-02-2022,542,1532,4520,12
trissur,20-02-2022,386,1169,3728,9
trissur,21-02-2022,333,1112,2947,2
trissur,22-02-2022,479,595,2822,9
trissur,23-02-2022,337,999,2138,22
trissur,24-02-2022,315,912,1497,44
trissur,25-02-2022,228,672,1048,5
trissur,26-02-2022,235,714,556,13
trissur,27-02-2022,205,522,239,0
palakkad,24-03-2020,1,0,1,0
palakkad,25-03-2020,2,0,3,0
palakkad,28-03-2020,1,0,4,0
palakkad,29-03-2020,1,0,5,0
palakkad,1/4/2020,1,0,6,0
palakkad,4/4/2020,1,0,7,0
palakkad,11/4/2020,0,4,3,0
palakkad,13-04-2020,1,0,4,0
palakkad,14-04-2020,0,2,2,0
palakkad,21-04-2020,4,0,6,0
palakkad,22-04-2020,0,1,5,0
palakkad,27-04-2020,1,0,6,0
palakkad,30-04-2020,0,4,2,0
palakkad,4/5/2020,0,1,1,0
palakkad,10/5/2020,0,1,0,0
palakkad,11/5/2020,1,0,1,0
palakkad,13-05-2020,2,0,3,0
palakkad,14-05-2020,3,0,6,0
palakkad,15-05-2020,1,0,7,0
palakkad,16-05-2020,2,0,9,0
palakkad,17-05-2020,2,0,11,0
palakkad,18-05-2020,1,0,12,0
palakkad,19-05-2020,1,0,13,0
palakkad,20-05-2020,7,0,20,0
palakkad,21-05-2020,1,0,21,0
palakkad,22-05-2020,5,0,26,0
palakkad,23-05-2020,19,0,45,0
palakkad,24-05-2020,4,0,49,0
palakkad,25-05-2020,5,0,54,0
palakkad,26-05-2020,29,2,81,0
palakkad,27-05-2020,8,0,89,0
palakkad,28-05-2020,16,0,105,0
palakkad,29-05-2020,14,0,119,0
palakkad,30-05-2020,9,0,128,0
palakkad,31-05-2020,12,0,140,0
palakkad,1/6/2020,2,1,141,0
palakkad,2/6/2020,5,0,146,0
palakkad,3/6/2020,5,0,151,0
palakkad,4/6/2020,7,13,144,1
palakkad,5/6/2020,40,0,183,0
palakkad,6/6/2020,11,30,164,0
palakkad,7/6/2020,6,7,163,0
palakkad,8/6/2020,1,2,162,0
palakkad,9/6/2020,14,0,176,0
palakkad,10/6/2020,6,0,182,0
palakkad,11/6/2020,13,13,182,0
palakkad,12/6/2020,5,6,181,0
palakkad,13-06-2020,8,9,180,0
palakkad,14-06-2020,6,27,159,0
palakkad,15-06-2020,7,12,154,0
palakkad,16-06-2020,6,9,151,0
palakkad,17-06-2020,6,24,133,0
palakkad,18-06-2020,14,11,136,0
palakkad,19-06-2020,10,13,133,0
palakkad,20-06-2020,23,10,146,0
palakkad,21-06-2020,15,1,160,0
palakkad,22-06-2020,16,12,164,0
palakkad,23-06-2020,27,0,191,0
palakkad,24-06-2020,16,1,206,0
palakkad,25-06-2020,24,5,225,0
palakkad,26-06-2020,23,2,246,0
palakkad,27-06-2020,25,5,266,0
palakkad,28-06-2020,4,4,266,0
palakkad,29-06-2020,12,3,275,0
palakkad,30-06-2020,17,7,285,0
palakkad,1/7/2020,17,11,291,0
palakkad,2/7/2020,18,54,255,0
palakkad,3/7/2020,14,68,201,0
palakkad,4/7/2020,29,45,185,0
palakkad,5/7/2020,29,8,206,0
palakkad,6/7/2020,8,33,181,0
palakkad,7/7/2020,29,23,187,0
palakkad,8/7/2020,25,9,203,0
palakkad,9/7/2020,50,17,236,0
palakkad,10/7/2020,28,8,256,0
palakkad,11/7/2020,48,7,297,0
palakkad,12/7/2020,59,16,340,0
palakkad,13-07-2020,19,25,334,0
palakkad,14-07-2020,26,49,311,0
palakkad,15-07-2020,19,55,275,0
palakkad,16-07-2020,25,72,228,0
palakkad,17-07-2020,31,0,259,0
palakkad,18-07-2020,49,27,281,0
palakkad,19-07-2020,81,11,351,0
palakkad,20-07-2020,49,94,306,0
palakkad,21-07-2020,46,34,318,0
palakkad,22-07-2020,34,15,337,0
palakkad,23-07-2020,51,45,343,0
palakkad,24-07-2020,58,63,338,0
palakkad,25-07-2020,35,24,348,1
palakkad,26-07-2020,42,5,385,0
palakkad,27-07-2020,41,9,417,0
palakkad,28-07-2020,86,40,463,0
palakkad,29-07-2020,49,19,493,0
palakkad,30-07-2020,4,36,461,0
palakkad,31-07-2020,83,111,433,0
palakkad,1/8/2020,47,42,438,0
palakkad,2/8/2020,38,29,447,0
palakkad,3/8/2020,59,67,438,0
palakkad,4/8/2020,50,56,432,0
palakkad,5/8/2020,41,13,460,0
palakkad,6/8/2020,136,41,555,0
palakkad,7/8/2020,123,33,645,0
palakkad,8/8/2020,39,46,638,0
palakkad,9/8/2020,78,80,636,0
palakkad,10/8/2020,147,102,681,0
palakkad,11/8/2020,141,40,782,0
palakkad,12/8/2020,81,86,777,0
palakkad,13-08-2020,202,67,912,0
palakkad,14-08-2020,180,91,1001,0
palakkad,15-08-2020,74,92,983,0
palakkad,16-08-2020,29,107,905,0
palakkad,17-08-2020,137,54,989,0
palakkad,18-08-2020,51,82,957,1
palakkad,19-08-2020,65,103,919,0
palakkad,20-08-2020,65,91,893,0
palakkad,21-08-2020,83,144,832,0
palakkad,22-08-2020,184,89,927,0
palakkad,23-08-2020,39,250,716,0
palakkad,24-08-2020,99,120,695,0
palakkad,25-08-2020,152,119,728,0
palakkad,26-08-2020,86,66,748,0
palakkad,27-08-2020,195,56,887,0
palakkad,28-08-2020,127,93,921,0
palakkad,29-08-2020,133,74,980,0
palakkad,30-08-2020,45,64,961,0
palakkad,31-08-2020,42,114,889,0
palakkad,1/9/2020,42,153,778,0
palakkad,2/9/2020,30,98,710,0
palakkad,3/9/2020,58,68,699,1
palakkad,4/9/2020,42,93,648,0
palakkad,5/9/2020,100,112,636,0
palakkad,6/9/2020,162,95,703,0
palakkad,7/9/2020,118,95,726,0
palakkad,8/9/2020,226,59,893,0
palakkad,9/9/2020,131,87,937,0
palakkad,10/9/2020,194,33,1098,0
palakkad,11/9/2020,109,46,1160,1
palakkad,12/9/2020,184,39,1303,2
palakkad,13-09-2020,233,66,1469,1
palakkad,14-09-2020,175,93,1548,3
palakkad,15-09-2020,136,120,1563,1
palakkad,16-09-2020,220,117,1660,6
palakkad,17-09-2020,241,114,1787,0
palakkad,18-09-2020,268,118,1936,1
palakkad,19-09-2020,349,130,2153,2
palakkad,20-09-2020,289,145,2296,1
palakkad,21-09-2020,167,171,2289,3
palakkad,22-09-2020,242,235,2295,1
palakkad,23-09-2020,278,150,2423,0
palakkad,24-09-2020,353,114,2662,0
palakkad,25-09-2020,419,223,2858,0
palakkad,26-09-2020,547,223,3182,0
palakkad,27-09-2020,488,206,3462,2
palakkad,28-09-2020,378,200,3640,0
palakkad,29-09-2020,374,269,3743,2
palakkad,30-09-2020,631,206,4160,8
palakkad,1/10/2020,513,113,4560,0
palakkad,2/10/2020,633,221,4972,0
palakkad,3/10/2020,496,186,5282,0
palakkad,4/10/2020,496,217,5560,1
palakkad,5/10/2020,281,327,5514,0
palakkad,6/10/2020,520,276,5758,0
palakkad,7/10/2020,650,337,6071,0
palakkad,8/10/2020,285,407,5949,0
palakkad,9/10/2020,672,315,6306,0
palakkad,13-10-2020,606,385,6745,0
palakkad,14-10-2020,364,449,6660,0
palakkad,15-10-2020,354,441,6573,0
palakkad,16-10-2020,648,322,6899,0
palakkad,17-10-2020,688,343,7244,0
palakkad,18-10-2020,342,275,7305,6
palakkad,19-10-2020,271,347,7229,0
palakkad,20-10-2020,403,271,7361,0
palakkad,21-10-2020,417,373,7403,2
palakkad,22-10-2020,465,239,7629,0
palakkad,23-10-2020,531,239,7921,0
palakkad,24-10-2020,457,459,7919,0
palakkad,25-10-2020,374,419,7874,0
palakkad,26-10-2020,276,454,7695,1
palakkad,27-10-2020,337,188,7843,1
palakkad,28-10-2020,449,735,7555,2
palakkad,29-10-2020,369,568,7356,0
palakkad,30-10-2020,482,286,7552,0
palakkad,31-10-2020,496,458,7588,2
palakkad,1/11/2020,435,390,7631,2
palakkad,2/11/2020,286,463,7453,1
palakkad,3/11/2020,431,1375,6509,0
palakkad,4/11/2020,453,583,6378,1
palakkad,5/11/2020,372,324,6425,1
palakkad,6/11/2020,464,327,6562,0
palakkad,7/11/2020,465,286,6741,0
palakkad,8/11/2020,306,172,6874,0
palakkad,9/11/2020,225,429,6670,0
palakkad,13-11-2020,438,338,6743,2
palakkad,14-11-2020,467,484,6726,0
palakkad,15-11-2020,416,340,6799,3
palakkad,16-11-2020,185,973,6010,1
palakkad,17-11-2020,380,820,5569,1
palakkad,18-11-2020,377,624,5322,0
palakkad,19-11-2020,496,406,5411,0
palakkad,20-11-2020,573,497,5487,0
palakkad,21-11-2020,478,590,5371,3
palakkad,22-11-2020,468,426,5413,0
palakkad,23-11-2020,331,583,5160,1
palakkad,24-11-2020,453,443,5168,2
palakkad,25-11-2020,463,349,5280,2
palakkad,26-11-2020,376,461,5194,1
palakkad,27-11-2020,351,228,5317,0
palakkad,28-11-2020,491,379,5429,0
palakkad,29-11-2020,394,338,5485,0
palakkad,30-11-2020,242,482,5245,0
palakkad,1/12/2020,323,493,5075,0
palakkad,2/12/2020,427,371,5131,0
palakkad,3/12/2020,375,397,5109,0
palakkad,4/12/2020,447,444,5112,0
palakkad,5/12/2020,399,405,5105,1
palakkad,6/12/2020,341,397,5049,0
palakkad,7/12/2020,202,323,4928,0
palakkad,8/12/2020,328,383,4871,1
palakkad,9/12/2020,343,437,4776,0
palakkad,13-12-2020,307,381,4802,1
palakkad,14-12-2020,190,291,4694,7
palakkad,15-12-2020,349,338,4704,1
palakkad,16-12-2020,401,331,4772,1
palakkad,17-12-2020,306,277,4801,0
palakkad,18-12-2020,365,205,4961,0
palakkad,19-12-2020,390,238,5107,6
palakkad,20-12-2020,247,267,5083,4
palakkad,21-12-2020,305,226,5161,1
palakkad,22-12-2020,303,265,5198,1
palakkad,23-12-2020,367,356,5208,1
palakkad,24-12-2020,313,272,5249,0
palakkad,25-12-2020,303,200,5352,0
palakkad,26-12-2020,156,297,5211,0
palakkad,27-12-2020,230,327,5114,0
palakkad,28-12-2020,209,301,5020,2
palakkad,29-12-2020,249,379,4887,3
palakkad,30-12-2020,338,333,4890,2
palakkad,31-12-2020,225,229,4880,6
palakkad,1/1/2021,226,246,4860,0
palakkad,2/1/2021,240,274,4824,2
palakkad,3/1/2021,218,306,4736,0
palakkad,4/1/2021,135,258,4612,1
palakkad,5/1/2021,259,251,4620,0
palakkad,6/1/2021,255,153,4718,4
palakkad,7/1/2021,239,210,4747,0
palakkad,8/1/2021,267,207,4802,5
palakkad,9/1/2021,217,179,4837,3
palakkad,10/1/2021,175,249,4762,1
palakkad,11/1/2021,176,201,4734,3
palakkad,12/1/2021,201,227,4707,1
palakkad,14-01-2021,210,194,4722,1
palakkad,13-01-2021,225,212,4735,0
palakkad,15-01-2021,209,133,4810,0
palakkad,16-01-2021,348,218,4939,1
palakkad,17-01-2021,176,221,4894,0
palakkad,18-01-2021,152,186,4859,1
palakkad,19-01-2021,242,198,4903,0
palakkad,20-01-2021,237,199,4941,0
palakkad,21-01-2021,241,123,5059,0
palakkad,22-01-2021,284,141,5201,1
palakkad,23-01-2021,234,178,5248,9
palakkad,24-01-2021,208,268,5188,0
palakkad,25-01-2021,162,145,5205,0
palakkad,26-01-2021,259,185,5279,0
palakkad,27-01-2021,185,175,5289,0
palakkad,28-01-2021,236,148,5377,0
palakkad,29-01-2021,259,821,4815,0
palakkad,30-01-2021,256,865,4206,0
palakkad,31-01-2021,211,429,3982,5
palakkad,1/2/2021,145,273,3854,0
palakkad,2/2/2021,251,350,3755,0
palakkad,3/2/2021,275,254,3776,0
palakkad,4/2/2021,217,289,3703,1
palakkad,5/2/2021,219,203,3719,0
palakkad,6/2/2021,235,252,3702,0
palakkad,7/2/2021,159,252,3609,0
palakkad,8/2/2021,102,192,3519,0
palakkad,9/2/2021,186,201,3504,0
palakkad,10/2/2021,191,196,3499,0
palakkad,11/2/2021,227,142,3584,0
palakkad,12/2/2021,149,153,3580,0
palakkad,13-02-2021,153,185,3547,1
palakkad,14-02-2021,169,302,3414,0
palakkad,15-02-2021,83,174,3323,0
palakkad,16-02-2021,217,185,3355,0
palakkad,17-02-2021,140,190,3304,1
palakkad,18-02-2021,130,168,3264,1
palakkad,19-02-2021,160,107,3317,0
palakkad,20-02-2021,193,164,3346,0
palakkad,21-02-2021,129,183,3292,0
palakkad,22-02-2021,68,151,3209,0
palakkad,23-02-2021,147,124,3232,0
palakkad,24-02-2021,109,343,2998,0
palakkad,25-02-2021,112,132,2978,0
palakkad,26-02-2021,130,173,2934,1
palakkad,27-02-2021,115,160,2889,0
palakkad,28-02-2021,88,188,2789,0
palakkad,1/3/2021,56,135,2710,0
palakkad,2/3/2021,99,129,2680,0
palakkad,3/3/2021,101,111,2670,0
palakkad,4/3/2021,81,81,2670,0
palakkad,5/3/2021,89,131,2628,0
palakkad,6/3/2021,102,150,2580,0
palakkad,7/3/2021,78,103,2555,0
palakkad,8/3/2021,55,106,2504,0
palakkad,9/3/2021,77,266,2313,2
palakkad,10/3/2021,57,130,2240,0
palakkad,11/3/2021,88,57,2271,0
palakkad,12/3/2021,67,64,2274,0
palakkad,13-03-2021,80,56,2298,0
palakkad,14-03-2021,39,158,2179,0
palakkad,15-03-2021,50,83,2146,0
palakkad,16-03-2021,69,62,2153,0
palakkad,17-03-2021,75,101,2127,0
palakkad,18-03-2021,67,60,2134,0
palakkad,19-03-2021,98,85,2147,0
palakkad,20-03-2021,68,76,2139,0
palakkad,21-03-2021,77,112,2104,0
palakkad,22-03-2021,59,96,2067,0
palakkad,23-03-2021,79,79,2067,0
palakkad,24-03-2021,101,103,2065,0
palakkad,25-03-2021,72,45,2092,0
palakkad,26-03-2021,65,74,2083,0
palakkad,27-03-2021,103,65,2121,0
palakkad,28-03-2021,63,85,2099,0
palakkad,29-03-2021,88,51,2136,0
palakkad,30-03-2021,91,74,2153,0
palakkad,31-03-2021,84,83,2154,0
palakkad,1/4/2021,113,49,2218,0
palakkad,2/4/2021,103,57,2264,0
palakkad,3/4/2021,115,54,2325,0
palakkad,4/4/2021,133,74,2384,0
palakkad,5/4/2021,113,53,2444,0
palakkad,6/4/2021,172,62,2552,2
palakkad,7/4/2021,170,69,2653,0
palakkad,8/4/2021,190,60,2783,0
palakkad,9/4/2021,252,170,2861,4
palakkad,10/4/2021,304,205,2960,0
palakkad,11/4/2021,325,185,3099,1
palakkad,12/4/2021,206,130,3175,0
palakkad,13-04-2021,348,61,3460,2
palakkad,14-04-2021,461,68,3852,0
palakkad,15-04-2021,481,99,4234,0
palakkad,16-04-2021,514,62,4685,1
palakkad,17-04-2021,864,90,5459,0
palakkad,18-04-2021,1077,172,6364,0
palakkad,19-04-2021,581,165,6780,0
palakkad,20-04-2021,1109,175,7711,3
palakkad,21-04-2021,1120,208,8622,0
palakkad,22-04-2021,1518,266,9874,0
palakkad,23-04-2021,1728,221,11380,1
palakkad,24-04-2021,1512,372,12520,0
palakkad,25-04-2021,1820,375,13965,0
palakkad,26-04-2021,1342,320,14987,0
palakkad,27-04-2021,2071,481,16577,0
palakkad,28-04-2021,1920,517,17979,1
palakkad,29-04-2021,2411,931,19459,0
palakkad,30-04-2021,2273,886,20846,0
palakkad,1/5/2021,2499,830,22499,16
palakkad,2/5/2021,1936,943,23492,0
palakkad,3/5/2021,1729,900,24321,0
palakkad,4/5/2021,3111,951,26481,0
palakkad,5/5/2021,2551,998,28034,0
palakkad,6/5/2021,2950,2488,28496,0
palakkad,7/5/2021,2968,3200,28259,5
palakkad,8/5/2021,3216,3487,27988,0
palakkad,9/5/2021,2881,3334,27535,0
palakkad,10/5/2021,2297,3526,26294,12
palakkad,11/5/2021,2959,3620,25623,10
palakkad,12/5/2021,3520,3100,26043,0
palakkad,13-05-2021,3223,3000,26236,30
palakkad,14-05-2021,2948,2924,26246,14
palakkad,15-05-2021,3165,3012,26396,3
palakkad,16-05-2021,3145,2609,26923,9
palakkad,17-05-2021,1871,1257,27516,21
palakkad,18-05-2021,3105,1433,29188,0
palakkad,19-05-2021,2709,4521,27338,38
palakkad,20-05-2021,2560,4701,25193,4
palakkad,21-05-2021,3040,3055,25148,30
palakkad,22-05-2021,3020,3360,24756,52
palakkad,23-05-2021,2700,3168,24249,39
palakkad,24-05-2021,1898,3156,22953,38
palakkad,25-05-2021,3285,3032,23188,18
palakkad,26-05-2021,3038,3139,23086,1
palakkad,27-05-2021,2592,3144,22534,0
palakkad,28-05-2021,2038,2543,22022,7
palakkad,29-05-2021,2682,3060,21626,18
palakkad,30-05-2021,1970,2730,20856,10
palakkad,31-05-2021,1300,2584,19536,36
palakkad,1/6/2021,2178,2979,18694,41
palakkad,2/6/2021,2117,2569,18232,10
palakkad,3/6/2021,2201,2758,17654,20
palakkad,4/6/2021,1925,3206,16364,9
palakkad,5/6/2021,1899,5108,13136,18
palakkad,6/6/2021,1494,1147,13432,50
palakkad,7/6/2021,1028,1550,12845,65
palakkad,8/6/2021,1284,1655,12474,0
palakkad,9/6/2021,1696,1766,12403,1
palakkad,10/6/2021,1312,1677,12005,33
palakkad,11/6/2021,1355,1487,11846,27
palakkad,12/6/2021,1365,2054,11130,27
palakkad,13-06-2021,1027,1744,10401,12
palakkad,14-06-2021,767,1539,9629,0
palakkad,15-06-2021,1066,1449,9231,15
palakkad,16-06-2021,1255,1569,8894,23
palakkad,17-06-2021,957,1428,8408,15
palakkad,18-06-2021,1020,1505,7906,17
palakkad,19-06-2021,1032,1236,7680,21
palakkad,20-06-2021,1045,972,7744,9
palakkad,21-06-2021,710,1124,7320,10
palakkad,22-06-2021,1204,1391,7113,20
palakkad,23-06-2021,1315,1280,7128,20
palakkad,24-06-2021,990,1011,7092,15
palakkad,25-06-2021,1061,1060,7082,11
palakkad,26-06-2021,921,1031,6959,13
palakkad,27-06-2021,1010,1232,6725,12
palakkad,28-06-2021,687,1018,6387,6
palakkad,29-06-2021,1330,1005,6703,9
palakkad,30-06-2021,1273,1090,6876,10
palakkad,1/7/2021,1050,1061,6853,12
palakkad,2/7/2021,1098,1192,6741,18
palakkad,3/7/2021,1094,1183,6634,18
palakkad,4/7/2021,1183,1037,6769,11
palakkad,5/7/2021,902,943,6714,14
palakkad,6/7/2021,1221,1066,6856,13
palakkad,7/7/2021,1180,1162,6860,14
palakkad,8/7/2021,1130,1056,6915,17
palakkad,9/7/2021,1049,1060,6893,11
palakkad,10/7/2021,1207,1064,7025,11
palakkad,11/7/2021,909,1040,6888,6
palakkad,12/7/2021,664,1023,6517,12
palakkad,13-07-2021,1191,1056,6645,7
palakkad,14-07-2021,1111,1087,6661,8
palakkad,15-07-2021,1105,732,7023,10
palakkad,16-07-2021,966,858,7125,6
palakkad,17-07-2021,1140,968,7289,8
palakkad,18-07-2021,952,833,7401,7
palakkad,19-07-2021,846,799,7440,8
palakkad,20-07-2021,1237,1046,7617,14
palakkad,21-07-2021,1394,1040,7948,23
palakkad,22-07-2021,1095,1013,8024,6
palakkad,23-07-2021,1455,1003,8463,13
palakkad,24-07-2021,1624,1026,9047,14
palakkad,25-07-2021,1552,1124,9465,10
palakkad,26-07-2021,1032,1129,9357,11
palakkad,27-07-2021,2115,1015,10444,13
palakkad,28-07-2021,1649,1080,10999,14
palakkad,29-07-2021,2034,960,12067,6
palakkad,30-07-2021,2070,908,13218,11
palakkad,31-07-2021,2209,1295,14127,5
palakkad,1/8/2021,1882,1284,14714,11
palakkad,2/8/2021,1506,1309,14903,8
palakkad,3/8/2021,2223,1014,16096,16
palakkad,4/8/2021,1928,1574,16432,18
palakkad,5/8/2021,2139,1636,16920,14
palakkad,6/8/2021,2031,1641,17289,21
palakkad,7/8/2021,2137,1337,18073,16
palakkad,8/8/2021,1550,2137,17481,5
palakkad,9/8/2021,1336,1682,17121,14
palakkad,10/8/2021,1841,1480,17466,16
palakkad,11/8/2021,2414,2177,17684,19
palakkad,12/8/2021,2168,1850,17985,17
palakkad,13-08-2021,1930,1608,18293,14
palakkad,14-08-2021,1836,1608,18506,15
palakkad,15-08-2021,1771,2243,18018,16
palakkad,16-08-2021,1344,2079,17266,17
palakkad,17-08-2021,2134,2291,17094,15
palakkad,18-08-2021,1924,2200,16805,13
palakkad,19-08-2021,1948,2290,16441,22
palakkad,20-08-2021,1528,2363,15586,20
palakkad,21-08-2021,1624,2211,14986,13
palakkad,22-08-2021,1133,2499,13614,6
palakkad,23-08-2021,1503,2055,13050,12
palakkad,24-08-2021,2212,1773,13463,26
palakkad,25-08-2021,2562,1881,14116,28
palakkad,26-08-2021,2261,2165,14178,34
palakkad,27-08-2021,2727,2190,14696,19
palakkad,28-08-2021,2488,2235,14931,18
palakkad,29-08-2021,2816,2057,15680,9
palakkad,30-08-2021,1752,2392,15020,20
palakkad,31-08-2021,2672,2417,15262,13
palakkad,1/9/2021,2309,2229,15319,23
palakkad,2/9/2021,2998,2652,15648,17
palakkad,3/9/2021,2545,2758,15422,13
palakkad,4/9/2021,2781,2484,15700,19
palakkad,5/9/2021,2373,2780,15289,4
palakkad,6/9/2021,1569,2122,14713,23
palakkad,7/9/2021,2332,1996,15028,21
palakkad,8/9/2021,2288,2267,15029,19
palakkad,9/9/2021,1996,2237,14777,11
palakkad,10/9/2021,2020,1815,14967,15
palakkad,11/9/2021,1600,1931,14622,14
palakkad,12/9/2021,1644,1961,14299,6
palakkad,13-09-2021,1124,2218,13192,13
palakkad,14-09-2021,1591,1768,12995,20
palakkad,15-09-2021,1558,1855,12682,16
palakkad,16-09-2021,1613,1913,12366,16
palakkad,17-09-2021,1674,1526,12499,14
palakkad,18-09-2021,1775,1581,12682,11
palakkad,19-09-2021,1593,1450,12816,9
palakkad,20-09-2021,1156,1590,12364,18
palakkad,21-09-2021,1419,1429,12328,26
palakkad,22-09-2021,1135,1387,12056,20
palakkad,23-09-2021,1378,1467,11955,12
palakkad,24-09-2021,1312,1064,12188,15
palakkad,25-09-2021,1081,711,12543,15
palakkad,26-09-2021,1008,734,12812,5
palakkad,27-09-2021,792,941,12658,5
palakkad,28-09-2021,749,1052,12344,11
palakkad,29-09-2021,831,834,12325,16
palakkad,30-09-2021,888,919,12281,13
palakkad,1/10/2021,683,929,12027,8
palakkad,2/10/2021,946,959,11997,17
palakkad,3/10/2021,720,1108,11602,7
palakkad,4/10/2021,552,920,11216,18
palakkad,5/10/2021,768,734,11233,17
palakkad,6/10/2021,634,759,11094,14
palakkad,7/10/2021,723,732,11071,14
palakkad,8/10/2021,548,767,10846,6
palakkad,9/10/2021,631,662,10803,12
palakkad,13-10-2021,530,958,9475,8
palakkad,14-10-2021,455,752,9168,10
palakkad,15-10-2021,359,582,8937,8
palakkad,16-10-2021,470,790,8612,5
palakkad,17-10-2021,345,681,8272,4
palakkad,18-10-2021,327,781,7809,9
palakkad,19-10-2021,542,595,7749,7
palakkad,20-10-2021,415,662,7493,9
palakkad,21-10-2021,439,602,7313,17
palakkad,22-10-2021,337,437,7174,39
palakkad,23-10-2021,397,620,6945,6
palakkad,24-10-2021,352,545,6742,10
palakkad,25-10-2021,306,326,6707,15
palakkad,26-10-2021,441,250,6846,52
palakkad,27-10-2021,393,450,6758,31
palakkad,28-10-2021,364,358,6718,46
palakkad,29-10-2021,335,257,6786,10
palakkad,30-10-2021,382,480,6683,5
palakkad,31-10-2021,339,423,6583,16
palakkad,1/11/2021,264,398,6443,6
palakkad,2/11/2021,345,429,6345,14
palakkad,3/11/2021,284,331,6285,13
palakkad,4/11/2021,292,399,6164,14
palakkad,5/11/2021,234,369,6025,4
palakkad,6/11/2021,343,300,6059,9
palakkad,7/11/2021,278,444,5870,23
palakkad,8/11/2021,193,389,5669,5
palakkad,9/11/2021,285,358,5586,10
palakkad,13-11-2021,313,259,5459,9
palakkad,14-11-2021,287,348,5392,6
palakkad,15-11-2021,176,284,5273,11
palakkad,16-11-2021,285,287,5269,2
palakkad,17-11-2021,249,228,5273,17
palakkad,18-11-2021,269,340,5196,6
palakkad,19-11-2021,199,276,5118,1
palakkad,20-11-2021,205,187,5123,13
palakkad,21-11-2021,175,283,5002,13
palakkad,22-11-2021,115,285,4831,1
palakkad,23-11-2021,238,330,4703,36
palakkad,24-11-2021,203,264,4620,22
palakkad,25-11-2021,188,308,4485,15
palakkad,26-11-2021,208,285,4375,33
palakkad,27-11-2021,198,178,4372,23
palakkad,28-11-2021,166,284,4218,36
palakkad,29-11-2021,174,253,4138,1
palakkad,30-11-2021,189,264,4061,2
palakkad,1/12/2021,180,193,4034,14
palakkad,2/12/2021,104,199,3908,31
palakkad,3/12/2021,130,169,3819,50
palakkad,4/12/2021,151,104,3822,44
palakkad,5/12/2021,141,193,3717,53
palakkad,6/12/2021,99,187,3611,18
palakkad,7/12/2021,130,175,3537,29
palakkad,8/12/2021,108,189,3420,36
palakkad,9/12/2021,142,184,3358,20
palakkad,13-12-2021,68,60,3458,9
palakkad,14-12-2021,105,24,3521,18
palakkad,15-12-2021,115,50,3556,30
palakkad,16-12-2021,128,81,3597,6
palakkad,17-12-2021,92,71,3618,0
palakkad,18-12-2021,74,29,3659,4
palakkad,19-12-2021,76,50,3684,1
palakkad,20-12-2021,73,29,3727,1
palakkad,21-12-2021,86,62,3747,4
palakkad,22-12-2021,77,43,3769,12
palakkad,23-12-2021,66,60,3739,36
palakkad,24-12-2021,62,50,3704,47
palakkad,25-12-2021,67,48,3719,4
palakkad,26-12-2021,73,90,3665,37
palakkad,27-12-2021,39,100,3580,24
palakkad,28-12-2021,60,128,3486,26
palakkad,29-12-2021,51,135,3390,12
palakkad,30-12-2021,64,111,3328,15
palakkad,31-12-2021,87,62,3287,66
palakkad,1/1/2022,58,27,3309,9
palakkad,2/1/2022,91,78,3304,18
palakkad,3/1/2022,80,60,3323,1
palakkad,4/1/2022,124,66,3368,13
palakkad,5/1/2022,140,47,3456,5
palakkad,6/1/2022,172,50,3576,2
